bls_series_id,bls_item_code,bls_item_name,area_code,area_name,year,period,date,price_usd,grams_per_priced_unit,edible_fraction,edible_grams_per_priced_unit,price_per_100g_usd,fdc_id,fdc_description,protein_g_per_100g,fiber_g_per_100g,protein_g_per_dollar,fiber_g_per_dollar,value_source
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M03,2022-03-01,0.448,453.6,1,453.6,0.0988,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,104.29,27.34,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M04,2022-04-01,0.455,453.6,1,453.6,0.1003,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,102.68,26.92,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M05,2022-05-01,0.456,453.6,1,453.6,0.1005,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,102.46,26.86,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M06,2022-06-01,0.498,453.6,1,453.6,0.1098,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,93.82,24.59,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M07,2022-07-01,0.533,453.6,1,453.6,0.1175,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,87.66,22.98,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M08,2022-08-01,0.549,453.6,1,453.6,0.1210,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,85.10,22.31,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M09,2022-09-01,0.556,453.6,1,453.6,0.1226,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,84.03,22.03,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M10,2022-10-01,0.534,453.6,1,453.6,0.1177,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,87.49,22.93,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M11,2022-11-01,0.524,453.6,1,453.6,0.1155,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,89.16,23.37,portal-data (3 sig figs)
APU0000701111,701111,"Flour, white, all purpose, per lb. (453.6 gm)",0000,U.S. city average,2022,M12,2022-12-01,0.522,453.6,1,453.6,0.1151,168894,"Wheat flour, white, all-purpose, enriched, bleached (SR Legacy, NDB 20081)",10.3,2.7,89.50,23.46,portal-data (3 sig figs)
